date,date_start,date_end,date_middle,sample_size,party,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fine Gael,0.21,0.24,0.19,0.16,0.21,0.25,0.23,0.18,0.26,0.32,0.23,0.12,0.17,0.22,0.19,0.26,0.16,0.26
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Green Party,0.04,0.03,0.05,0.03,0.06,0.02,0.05,0.03,0,0.07,0.03,0.01,0.03,0.04,0.04,0.02,0.04,0.04
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Independents,0.09,0.08,0.11,0.09,0.09,0.1,0.09,0.09,0.13,0.04,0.1,0.1,0.18,0.06,0.16,0.18,0.05,0.11
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Labour,0.05,0.03,0.06,0.03,0.06,0.05,0.06,0.03,0,0.08,0.04,0.03,0.02,0.06,0.02,0.02,0.06,0.04
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,RENUA,0,0.01,0,0,0,0.01,0,0,0.05,0,0,0.01,0,0,0.01,0.02,0,0
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Sinn Féin,0.34,0.32,0.36,0.47,0.35,0.25,0.31,0.4,0.12,0.28,0.36,0.36,0.36,0.37,0.28,0.19,0.36,0.36
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Social Democrats,0.02,0.03,0.02,0.06,0.02,0.01,0.03,0,0.08,0.02,0.02,0.03,0.01,0.02,0.04,0.07,0.01,0.02
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Socialist Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Solidarity/PBP,0.01,0.01,0.01,0,0,0.02,0,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Aontú,0,0.01,0.01,0,0.01,0,0.01,0,0,0.01,0,0,0.01,0.01,0,0,0.01,0
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Fianna Fáil,0.21,0.2,0.23,0.11,0.17,0.3,0.18,0.23,0.33,0.12,0.23,0.3,0.21,0.19,0.25,0.13,0.27,0.18
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Fine Gael,0.23,0.22,0.24,0.16,0.23,0.26,0.27,0.13,0.51,0.27,0.25,0.15,0.26,0.21,0.26,0.31,0.23,0.19
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Green Party,0.05,0.06,0.04,0.06,0.06,0.03,0.07,0.03,0,0.08,0.07,0.01,0.02,0.06,0.02,0.02,0.04,0.06
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Independents,0.12,0.14,0.11,0.07,0.14,0.14,0.1,0.15,0.11,0.04,0.14,0.18,0.15,0.07,0.22,0.17,0.06,0.18
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Labour,0.03,0.03,0.02,0.07,0.01,0.02,0.05,0.01,0,0.08,0.01,0.01,0,0.04,0.01,0.04,0.04,0.01
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,RENUA,0,0.01,0,0.01,0,0.01,0,0,0,0,0.01,0.01,0,0.01,0,0,0,0.01
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Sinn Féin,0.34,0.33,0.34,0.5,0.37,0.22,0.28,0.44,0.06,0.37,0.28,0.34,0.35,0.39,0.23,0.3,0.34,0.35
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Social Democrats,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0.01,0.02,0.01,0,0.01,0.01,0.03,0.01,0
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Socialist Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Solidarity/PBP,0.01,0,0.02,0,0.01,0.02,0.02,0,0,0.03,0.01,0,0,0.02,0,0,0.02,0.01
2022-12-11,2022-11-24,2022-12-06,2022-11-30,923,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Aontú,0.01,0,0.01,0,0.01,0,0.01,0,0,0.02,0,0,0,0.01,0,0.01,0,0.01
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Fianna Fáil,0.25,0.24,0.25,0.12,0.19,0.36,0.22,0.24,0.44,0.16,0.29,0.29,0.25,0.23,0.28,0.26,0.27,0.22
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Fine Gael,0.19,0.16,0.23,0.08,0.19,0.26,0.22,0.14,0.34,0.2,0.22,0.19,0.13,0.18,0.22,0.23,0.14,0.23
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Green Party,0.05,0.06,0.04,0.07,0.06,0.04,0.08,0.03,0,0.11,0.02,0.03,0.03,0.07,0.02,0.04,0.06,0.05
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Independents,0.08,0.07,0.09,0.08,0.11,0.05,0.1,0.06,0.06,0.06,0.06,0.09,0.12,0.07,0.1,0.13,0.06,0.08
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Labour,0.04,0.03,0.05,0.02,0.06,0.04,0.05,0.04,0,0.07,0.07,0.01,0,0.05,0.03,0,0.04,0.06
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Sinn Féin,0.34,0.38,0.29,0.55,0.33,0.23,0.28,0.43,0.16,0.34,0.3,0.33,0.41,0.37,0.28,0.31,0.36,0.32
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Social Democrats,0.02,0.03,0,0.04,0.01,0.01,0.01,0.02,0,0.01,0.01,0.04,0,0.01,0.03,0.03,0.03,0
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Socialist Party,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Solidarity/PBP,0.02,0.02,0.03,0.04,0.03,0.01,0.02,0.03,0,0.02,0.02,0.01,0.06,0.02,0.03,0,0.03,0.03
2023-01-22,2023-01-05,2023-01-17,2023-01-11,936,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Aontú,0,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0.02,0,0
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Fianna Fáil,0.24,0.23,0.25,0.14,0.22,0.3,0.21,0.26,0.29,0.12,0.24,0.35,0.29,0.22,0.28,0.23,0.28,0.2
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Fine Gael,0.23,0.23,0.24,0.17,0.21,0.28,0.26,0.17,0.42,0.3,0.26,0.14,0.18,0.22,0.26,0.34,0.18,0.25
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Green Party,0.05,0.05,0.05,0.06,0.07,0.02,0.08,0.02,0,0.12,0.03,0.01,0.01,0.07,0.02,0.01,0.07,0.04
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Independents,0.09,0.11,0.07,0.09,0.1,0.08,0.08,0.09,0.16,0.04,0.06,0.15,0.15,0.1,0.08,0.09,0.07,0.11
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Labour,0.05,0.03,0.07,0.01,0.06,0.06,0.06,0.06,0,0.08,0.07,0.02,0.03,0.07,0.02,0.05,0.08,0.03
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,RENUA,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Sinn Féin,0.31,0.31,0.3,0.48,0.31,0.22,0.26,0.38,0.13,0.29,0.3,0.32,0.34,0.29,0.34,0.25,0.28,0.35
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Social Democrats,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.01,0,0.02,0.03,0.01,0,0.02,0,0.01,0.02,0.01
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Socialist Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Solidarity/PBP,0.01,0.01,0.01,0.03,0.01,0,0.01,0.01,0,0.02,0.02,0,0,0.01,0.01,0,0.01,0.01
2023-02-19,2023-02-02,2023-02-14,2023-02-08,921,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Aontú,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Fianna Fáil,0.2,0.16,0.23,0.11,0.11,0.32,0.14,0.24,0.32,0.1,0.24,0.26,0.21,0.17,0.25,0.24,0.19,0.18
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Fine Gael,0.23,0.23,0.22,0.12,0.21,0.29,0.28,0.15,0.36,0.22,0.27,0.23,0.15,0.22,0.24,0.25,0.24,0.2
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Green Party,0.05,0.05,0.05,0.08,0.07,0.02,0.09,0.02,0,0.11,0.01,0.03,0.02,0.07,0.02,0.04,0.07,0.03
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Independents,0.09,0.09,0.08,0.06,0.11,0.08,0.07,0.1,0.16,0.04,0.05,0.09,0.22,0.06,0.14,0.13,0.06,0.1
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Labour,0.05,0.05,0.05,0.02,0.03,0.08,0.06,0.04,0,0.07,0.05,0.04,0.01,0.06,0.03,0.01,0.05,0.06
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,RENUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Sinn Féin,0.32,0.35,0.29,0.45,0.4,0.19,0.26,0.4,0.16,0.29,0.34,0.32,0.33,0.33,0.3,0.22,0.32,0.36
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Social Democrats,0.04,0.04,0.05,0.07,0.06,0.02,0.07,0.03,0,0.09,0.03,0.03,0.02,0.05,0.03,0.07,0.04,0.04
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Socialist Party,0.01,0.01,0,0,0.01,0.01,0.01,0,0,0.02,0,0,0,0.01,0,0.03,0,0
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Solidarity/PBP,0.02,0.02,0.03,0.09,0.02,0,0.03,0.02,0,0.06,0,0.01,0.02,0.04,0,0,0.04,0.02
2023-03-19,2023-03-04,2023-03-14,2023-03-09,943,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Aontú,0.02,0.04,0,0,0.03,0.03,0.02,0.02,0.08,0.02,0.02,0.04,0.01,0.01,0.05,0.05,0.02,0.01
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Fianna Fáil,0.21,0.19,0.24,0.13,0.14,0.32,0.21,0.2,0.3,0.14,0.26,0.27,0.2,0.22,0.2,0.18,0.21,0.23
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Fine Gael,0.15,0.16,0.15,0.09,0.15,0.19,0.14,0.13,0.38,0.19,0.12,0.13,0.17,0.13,0.21,0.22,0.19,0.09
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Green Party,0.06,0.06,0.07,0.08,0.09,0.03,0.1,0.04,0,0.11,0.06,0.04,0.02,0.08,0.03,0.07,0.07,0.05
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Independents,0.08,0.1,0.06,0.04,0.09,0.1,0.06,0.12,0.05,0.05,0.08,0.09,0.14,0.09,0.07,0.06,0.06,0.12
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Labour,0.04,0.04,0.05,0.03,0.04,0.05,0.07,0.02,0,0.08,0.05,0.01,0.01,0.06,0.01,0.02,0.06,0.04
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,RENUA,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Sinn Féin,0.37,0.35,0.38,0.53,0.39,0.26,0.33,0.44,0.19,0.31,0.38,0.39,0.42,0.35,0.4,0.39,0.32,0.42
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Social Democrats,0.04,0.05,0.02,0.06,0.05,0.01,0.06,0.02,0,0.07,0.03,0.02,0.01,0.05,0.01,0.02,0.05,0.02
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Socialist Party,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.01,0
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Solidarity/PBP,0.02,0.01,0.02,0.03,0.01,0.01,0.01,0.02,0,0.03,0,0.01,0.01,0.02,0.01,0,0.03,0.01
2023-04-09,2023-03-28,2023-04-04,2023-03-31,909,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Aontú,0.01,0.01,0.01,0.01,0,0,0.01,0,0,0.01,0,0,0.01,0.01,0,0,0.01,0
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Fianna Fáil,0.22,0.26,0.18,0.16,0.17,0.29,0.19,0.22,0.52,0.17,0.2,0.27,0.27,0.18,0.3,0.25,0.26,0.16
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Fine Gael,0.17,0.17,0.17,0.06,0.14,0.25,0.19,0.14,0.31,0.22,0.17,0.13,0.13,0.17,0.16,0.15,0.16,0.19
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Green Party,0.05,0.05,0.05,0.1,0.05,0.02,0.06,0.03,0,0.07,0.03,0.03,0.03,0.06,0.01,0.02,0.06,0.03
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Independent Alliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Independents,0.12,0.11,0.14,0.1,0.15,0.11,0.12,0.14,0,0.07,0.13,0.17,0.15,0.1,0.16,0.14,0.11,0.13
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Labour,0.04,0.04,0.04,0.04,0.02,0.06,0.05,0.04,0,0.08,0.02,0.02,0.02,0.06,0.01,0.04,0.03,0.06
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,RENUA,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Sinn Féin,0.35,0.32,0.38,0.45,0.42,0.25,0.31,0.42,0.17,0.29,0.41,0.36,0.37,0.36,0.34,0.37,0.3,0.41
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Social Democrats,0.03,0.04,0.02,0.04,0.04,0.01,0.05,0.01,0,0.05,0.03,0.01,0,0.04,0,0.03,0.04,0.02
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Socialist Party,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Solidarity/PBP,0.01,0.01,0.01,0.04,0,0,0.02,0,0,0.02,0.01,0,0,0.01,0.01,0,0.02,0
2023-05-14,2023-04-27,2023-05-09,2023-05-03,906,Workers Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Aontú,0,NA,NA,NA,0.01,NA,0.01,NA,NA,0.01,NA,NA,NA,0.01,NA,NA,0.01,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Fianna Fáil,0.21,NA,NA,NA,0.14,NA,0.21,NA,NA,0.18,NA,NA,NA,0.22,NA,NA,0.24,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Fine Gael,0.2,NA,NA,NA,0.2,NA,0.21,NA,NA,0.2,NA,NA,NA,0.16,NA,NA,0.15,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Green Party,0.06,NA,NA,NA,0.09,NA,0.09,NA,NA,0.12,NA,NA,NA,0.08,NA,NA,0.06,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Independents,0.09,NA,NA,NA,0.08,NA,0.09,NA,NA,0.05,NA,NA,NA,0.09,NA,NA,0.07,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Labour,0.06,NA,NA,NA,0.07,NA,0.07,NA,NA,0.11,NA,NA,NA,0.07,NA,NA,0.08,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,RENUA,0.01,NA,NA,NA,0.02,NA,0.01,NA,NA,0.02,NA,NA,NA,0.01,NA,NA,0.01,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Sinn Féin,0.34,NA,NA,NA,0.36,NA,0.27,NA,NA,0.24,NA,NA,NA,0.32,NA,NA,0.33,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Social Democrats,0.02,NA,NA,NA,0.02,NA,0.03,NA,NA,0.03,NA,NA,NA,0.02,NA,NA,0.02,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Socialist Party,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,0.01,NA,NA,0,NA
2023-06-18,2023-06-01,2023-06-13,2023-06-07,935,Solidarity/PBP,0.02,NA,NA,NA,0.02,NA,0.02,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,0.03,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Aontú,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Fianna Fáil,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Fine Gael,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Green Party,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Independents,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Labour,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,RENUA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Sinn Féin,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Social Democrats,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Socialist Party,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Solidarity/PBP,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,2023-06-28,2023-07-12,2023-07-05,910,Workers Party,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Aontú,0.01,0.01,0.01,NA,0.01,0.01,0.01,0.02,NA,0.01,NA,NA,NA,0.01,NA,NA,0,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Fianna Fáil,0.21,0.21,0.21,NA,0.17,0.31,0.2,0.21,NA,0.11,NA,NA,NA,0.19,NA,NA,0.23,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Fine Gael,0.2,0.17,0.23,NA,0.17,0.26,0.22,0.14,NA,0.27,NA,NA,NA,0.2,NA,NA,0.19,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Green Party,0.06,0.05,0.06,NA,0.05,0.03,0.09,0.03,NA,0.13,NA,NA,NA,0.07,NA,NA,0.06,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Independents,0.09,0.09,0.1,NA,0.11,0.09,0.07,0.11,NA,0.05,NA,NA,NA,0.08,NA,NA,0.05,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Labour,0.04,0.03,0.05,NA,0.04,0.05,0.05,0.03,NA,0.08,NA,NA,NA,0.06,NA,NA,0.05,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Sinn Féin,0.33,0.38,0.29,NA,0.4,0.2,0.27,0.45,NA,0.22,NA,NA,NA,0.31,NA,NA,0.34,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Social Democrats,0.03,0.04,0.03,NA,0.02,0.02,0.06,0.01,NA,0.07,NA,NA,NA,0.04,NA,NA,0.04,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Socialist Party,0,0.01,0,NA,0,0.01,0,0.01,NA,0,NA,NA,NA,0.01,NA,NA,0.01,NA
2023-09-17,2023-08-31,2023-09-12,2023-09-06,910,Solidarity/PBP,0.02,0.02,0.03,NA,0.03,0.01,0.03,0.01,NA,0.06,NA,NA,NA,0.03,NA,NA,0.02,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Aontú,0.02,NA,NA,NA,NA,NA,0.04,NA,NA,0.05,NA,NA,NA,0.03,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Fianna Fáil,0.2,NA,NA,NA,NA,NA,0.2,NA,NA,0.14,NA,NA,NA,0.19,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Fine Gael,0.21,NA,NA,NA,NA,NA,0.21,NA,NA,0.23,NA,NA,NA,0.21,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Green Party,0.04,NA,NA,NA,NA,NA,0.06,NA,NA,0.1,NA,NA,NA,0.05,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Independents,0.09,NA,NA,NA,NA,NA,0.15,NA,NA,0.13,NA,NA,NA,0.11,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Labour,0.04,NA,NA,NA,NA,NA,0.05,NA,NA,0.11,NA,NA,NA,0.06,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,RENUA,0,NA,NA,NA,NA,NA,0,NA,NA,0.01,NA,NA,NA,0,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Sinn Féin,0.34,NA,NA,NA,NA,NA,0.24,NA,NA,0.17,NA,NA,NA,0.31,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Social Democrats,0.02,NA,NA,NA,NA,NA,0.04,NA,NA,0.04,NA,NA,NA,0.02,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Socialist Party,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
2023-10-15,2023-09-28,2023-10-10,2023-10-04,933,Solidarity/PBP,0.01,NA,NA,NA,NA,NA,0.01,NA,NA,0.03,NA,NA,NA,0.02,NA,NA,NA,NA
